"Shipping Method","Método de envío","module","Magento_Paypal"
"Your order #%increment_id has been updated with a status of <strong>%order_status</strong>.","El pedido nº %increment_id se ha actualizado con un estado de <strong>%order_status</strong>.","module","Magento_Sales"
"Your Invoice #%invoice_id for Order #%order_id","Su factura nº %invoice_id para el pedido nº %order_id","module","Magento_Sales"
"Your Shipment #%shipment_id for Order #%order_id","Su envío nº %shipment_id para el pedido nº %order_id","module","Magento_Sales"
"Summary","Resumen","module","Magento_Bundle"
"Account Dashboard","Cuenta Panel de control","module","Magento_Customer"
"Account Information","Información de la cuenta","module","Magento_Customer"
"Address Book","Libreta de direcciones","module","Magento_Customer"
"Menu","Menú","theme","frontend/Magento/blank"
"Account","Cuenta","theme","frontend/Magento/blank"
"Settings","Ajustes","module","Magento_Widget"
"Month","Mes","module","Magento_Reports"
"Year","Año","module","Magento_Reports"
"N/A","N/D","module","Magento_Bundle"
"Credit Card Type","Tipo de tarjeta de crédito","module","Magento_BraintreeTwo"
"Credit Card Number","Número de tarjeta de crédito","module","Magento_BraintreeTwo"
"Switch/Solo/Maestro Issue Number","Número de expedición de Switch/Solo/Maestro","module","Magento_Payment"
"Switch/Solo/Maestro Start Date","Fecha de inicio de Switch/Solo/Maestro","module","Magento_Payment"
"Discount","Descuento","module","Magento_Reports"
"Shipping","Envío","module","Magento_Reports"
"All Allowed Countries","Todos los países permitidos","module","Magento_Shipping"
"Specific Countries","Especifique países.","module","Magento_Shipping"
"The order action is not available.","Realizar pedido no está disponible.","module","Magento_Payment"
"The authorize action is not available.","Realizar autorización no está disponible.","module","Magento_Payment"
"The capture action is not available.","Realizar captura no está disponible.","module","Magento_Payment"
"The refund action is not available.","Realizar devuelto no está disponible.","module","Magento_Payment"
"The void action is not available.","Realizar anulación no está disponible.","module","Magento_Payment"
"The payment review action is unavailable.","La acción de revisión de pago no está disponible.","module","Magento_Payment"
"Invalid Credit Card Number","Número de tarjeta de crédito inválido","module","Magento_Payment"
"This credit card type is not allowed for this payment method.","Este tipo de tarjeta no se acepta para este método de pago.","module","Magento_Payment"
"Please enter a valid credit card verification number.","Por favor, introduzca un número de verificación de tarjeta de crédito que está válido.","module","Magento_Payment"
"Please enter a valid credit card expiration date.","Por favor, introduzca una fecha de caducidad de tarjeta de crédito que está válida.","module","Magento_Payment"
"%1 class doesn't implement \Magento\Payment\Model\MethodInterface","Clade %1 no implementa \Magento\Payment\Model\MethodInterface","module","Magento_Payment"
"Yes","Sí","module","Magento_ScalableInventory"
"Expiration Date","Fecha de vencimiento","module","Magento_BraintreeTwo"
"Card Verification Number","Número de verificación de tarjeta","module","Magento_BraintreeTwo"
"Switch/Solo/Maestro Only","Únicamente Switch/Solo/Maestro","module","Magento_Eway"
"Issue Number","Número de caso","module","Magento_Payment"
"Start Date","Fecha de inicio","module","Magento_Paypal"
"is not available. You still can process offline actions.","no está disponible. Usted puede continuar fuera de línea.","module","Magento_Payment"
"Please Select","Bitte auswählen","module","Magento_Paypal"
"--Please Select--","--Por favor, seleccione--","module","Magento_BraintreeTwo"
"Card Verification Number Visual Reference","Referencia Visual del Número de Verificación de la Tarjeta","module","Magento_Braintree"
"What is this?","¿Qué es esto?","module","Magento_BraintreeTwo"
"Credit Card Information","Información de tarjeta de crédito","module","Magento_BraintreeTwo"
"Payment Methods","Métodos de pago","module","Magento_Support"
"Format for IDE '%1' is not supported","Formato para IDE '%1' no es compatible","module","Magento_Developer"
"Developer Client Restrictions","Desarrolo Restricciones del cliente","module","Magento_Developer"
"Allowed IPs (comma separated)","IP permitidas (separadas por comas)","module","Magento_Developer"
"Leave empty for access from any location.","Dejar en blanco para acceder desde cualquier lugar.","module","Magento_Developer"
"Credit card type","Tipo de tarjeta de crédito","module","Magento_Worldpay"
"Not supported","No suportado","module","Magento_Worldpay"
"Not checked","No comprobado","module","Magento_Worldpay"
"Matched","Coincidencias","module","Magento_Worldpay"
"Not matched","No coincide","module","Magento_Worldpay"
"None","Ninguno","module","Magento_Bundle"
"Authorize","Autorizar","module","Magento_BraintreeTwo"
"Authorize and Capture","Autorizar y Capturar","module","Magento_BraintreeTwo"
"Refused","Rechazado","module","Magento_Worldpay"
"Authorised","Autorizado","module","Magento_Worldpay"
"Captured","Capturado","module","Magento_Worldpay"
"Payment was canceled","Pago fue cancelado","module","Magento_Worldpay"
"Please","Por favor","module","Magento_Worldpay"
"continue shopping","Continuar comprando","module","Magento_Worldpay"
"Please click","Por favor, haga clic en","module","Magento_Worldpay"
"here","aquí","module","Magento_Worldpay"
"Enabled","Habilitado","module","Magento_Authorizenet"
"Title","Título","module","Magento_Email"
"Debug","Depurar","module","Magento_BraintreeTwo"
"Test Mode","Modo de prueba","module","Magento_Authorizenet"
"Payment Action for Test","Acción de pago para prueba","module","Magento_Worldpay"
"Payment Action","Acción de pago","module","Magento_BraintreeTwo"
"Payment From Specific Countries","Pago desde países específicos","module","Magento_Worldpay"
"Sort Order","Orden de aparición","module","Magento_BraintreeTwo"
"To see product price, add this item to your cart. You can always remove it later.","Para ver el precio del artículo añade este artículo al carrito. Siempre puedes eliminarlo posteriormente.","module","Magento_Msrp"
"See price before order confirmation.","Consulte el precio antes de la confirmación del pedido.","module","Magento_AdvancedCheckout"
"On Gesture","Sobre el gesto","module","Magento_Msrp"
"In Cart","Carrito","module","Magento_Msrp"
"Before Order Confirmation","Antes de la confirmación del pedido","module","Magento_Msrp"
"Use config","Usar config","module","Magento_Rma"
"Click for price","Haga click para ver precio","module","Magento_Catalog"
"What's this?","¿Qué es esto?","module","Magento_Persistent"
"Price","Precio","module","Magento_Bundle"
"Actual Price","Precio real","module","Magento_Msrp"
"Add to Cart","Añadir al carrito","module","Magento_MultipleWishlist"
"Minimum Advertised Price","Precio mínimo anunciado","module","Magento_Msrp"
"Enable MAP","Habilitar MAP","module","Magento_Msrp"
"Display Actual Price","Mostrar precio actual","module","Magento_Msrp"
"Default Popup Text Message","Mensaje popup (predeterminado)","module","Magento_Msrp"
"Some exception","Alguna excepción","module","Magento_MessageQueue"
"AVS result code","Código de resultado AVS","module","Magento_Cybersource"
"Transaction ID","Id de la transacción","module","Magento_BraintreeTwo"
"Authorize Only","Sólo Autorizar","module","Magento_Authorizenet"
"Merchant ID","Identificación del comerciante","module","Magento_BraintreeTwo"
"Transaction Key","Clave de transacción","module","Magento_Authorizenet"
"Access Key","Zugriffsschlüssel","module","Magento_Cybersource"
"Secret Key","Geheimer Schlüssel","module","Magento_Cybersource"
"New Order Status","Nuevo estado del pedido","module","Magento_Authorizenet"
"Credit Card Types","Tipos de tarjeta de crédito","module","Magento_BraintreeTwo"
"Payment from Applicable Countries","Pago desde países aceptados","module","Magento_BraintreeTwo"
"Payment from Specific Countries","Pago desde países específicos","module","Magento_BraintreeTwo"
"Minimum Order Total","Total mínimo del pedido","module","Magento_Authorizenet"
"Maximum Order Total","Total máximo del pedido","module","Magento_Authorizenet"
"Conditions Combination","Combinación de condiciones","module","Magento_CustomerSegment"
"Product Attribute","Atributos del artículo","module","Magento_SalesRule"
"SKU","Unidad de mantenimiento de existencias (SKU)","module","Magento_AdvancedCheckout"
"In stock","Disponible","module","Magento_Bundle"
"Out of stock","Agotado","module","Magento_Bundle"
"Add to Wish List","Agregar a los favoritos","module","Magento_Wishlist"
"Add to Compare","Añadir para comparar","module","Magento_Reports"
"Display Page Control","Mostrar control de página","module","Magento_Catalog"
"Number of Products per Page","Número de productos por página","module","Magento_Catalog"
"Number of Products to Display","Número de artículos a mostrar","module","Magento_Catalog"
"Template","Plantilla","module","Magento_MultipleWishlist"
"Cache Lifetime (Seconds)","Ciclo de vida caché (segundos)","module","Magento_Catalog"
"Conditions","Condiciones","module","Magento_Reminder"
"Root","Raíz","module","Magento_VersionsCms"
"Save Category","Guardar categoría","module","Magento_Catalog"
"Delete Category","Eliminar categoría","module","Magento_Catalog"
"Reset","Restablecer","module","Magento_Email"
"New Subcategory","Nueva subcategoría","module","Magento_Catalog"
"New Root Category","Nueva categoría raíz","module","Magento_Catalog"
"Set Root Category for Store","Establecer categoría raíz para la tienda","module","Magento_Catalog"
"Use Config Settings","Usar opciones de configuración","module","Magento_ScalableInventory"
"Use All Available Attributes","Utilizar todos los atributos disponibles","module","Magento_Catalog"
"Custom Design","Diseño personalizado","module","Magento_Cms"
"ID","Número de Identificación (ID)","module","Magento_AdvancedCheckout"
"Name","Nombre","module","Magento_Bundle"
"Position","Posición","module","Magento_Bundle"
"Category Data","Datos de categoría","module","Magento_Catalog"
"Category Products","Artículos de la categoría","module","Magento_VisualMerchandiser"
"Add Subcategory","Añadir subcategoría","module","Magento_Catalog"
"Add Root Category","Añadir categoría raíz","module","Magento_Catalog"
"Day","Día","module","Magento_Reports"
"<label class=""label""><span>from</span></label>","<label class=""label""><span>desde</span></label>","module","Magento_Catalog"
"<label class=""label""><span>to</span></label>","<label class=""label""><span>hasta</span></label>","module","Magento_Catalog"
"[WEBSITE]","[WEBSEITE]","module","Magento_Config"
"[STORE VIEW]","[VISTA DE TIENDA]","module","Magento_Downloadable"
"WYSIWYG Editor","Editor WYSIWYG","module","Magento_Catalog"
"Add Product","Añadir artículo","module","Magento_Catalog"
"label","etiqueta","module","Magento_Widget"
"Product Attributes","Atributos del artículo","module","Magento_Reminder"
"Add New Attribute","Añadir nuevo atributo","module","Magento_Rma"
"Save in New Attribute Set","Guardar el conjunto de atributos","module","Magento_Catalog"
"Enter Name for New Attribute Set","Ingresar el nombre para el nuevo conjunto de atributos","module","Magento_Catalog"
"Save and Continue Edit","Guardar y continuar editando","module","Magento_Variable"
"Save Attribute","Guardar atributo","module","Magento_Rma"
"Delete Attribute","Eliminar atributo","module","Magento_Rma"
"Edit Product Attribute ""%1""","Editar atributo del artículo ""%1""","module","Magento_Catalog"
"New Product Attribute","Nuevo atributo de artículo","module","Magento_Catalog"
"Advanced Attribute Properties","Propiedades de atributo avanzado","module","Magento_Catalog"
"Attribute Code","Código de atributo","module","Magento_ConfigurableProduct"
"This is used internally. Make sure you don't use spaces or more than %1 symbols.","Se utiliza internamente. Asegúrese de que no utilizar espacios o más de %1 símbolos.","module","Magento_Rma"
"Default Value","Valor predeterminado","module","Magento_Eav"
"Unique Value","Valor único","module","Magento_Eav"
"Unique Value (not shared with other products)","Valor único (no se comparte con otros artículos)","module","Magento_Eav"
"Not shared with other products","No se comparte con otros artículos","module","Magento_Eav"
"Input Validation for Store Owner","Validación de entrada para el dueño de la tienda","module","Magento_Eav"
"Add to Column Options","Añadir a las opciones de columna","module","Magento_CustomerCustomAttributes"
"Select ""Yes"" to add this attribute to the list of column options in the product grid.","Seleccione ""Sí"" para agregar este atributo a la lista de opciones de la columna en la cuadrícula de producto.","module","Magento_Catalog"
"Use in Filter Options","Uso de opciones de filtro","module","Magento_CustomerCustomAttributes"
"Select ""Yes"" to add this attribute to the list of filter options in the product grid.","Seleccione ""Sí"" para agregar este atributo a la lista de opciones de filtro en la cuadrícula de producto.","module","Magento_Catalog"
"Store View","Vista de la tienda","module","Magento_Invitation"
"Website","Página web","module","Magento_Invitation"
"Global","General","module","Magento_Catalog"
"Scope","Alcance","module","Magento_ConfigurableProduct"
"Declare attribute value saving scope","Determinar el área de almacenamiento de los valores del atributo","module","Magento_Catalog"
"Storefront Properties","Propiedades de la tienda","module","Magento_Catalog"
"Use in Search","Usar en búsqueda","module","Magento_Catalog"
"Visible in Advanced Search","Visible en búsqueda avanzada","module","Magento_Catalog"
"Comparable on Storefront","Comparable en tienda","module","Magento_Catalog"
"Use for Promo Rule Conditions","Utilizar para condiciones de reglas de promoción","module","Magento_Catalog"
"Enable WYSIWYG","Habilitar WYSIWYG","module","Magento_Catalog"
"Allow HTML Tags on Storefront","Permitir Tags HTML en la tienda","module","Magento_Catalog"
"Visible on Catalog Pages on Storefront","Visible en las páginas del catálogo de la tienda","module","Magento_Catalog"
"Used in Product Listing","Se utiliza en las listas de artículos","module","Magento_Catalog"
"Depends on design theme","Depende del tema de diseño","module","Magento_Catalog"
"Used for Sorting in Product Listing","Se utiliza para ordenar las listas de artículos","module","Magento_Catalog"
"Media Image","Imagen multimedia","module","Magento_Catalog"
"Gallery","Galería","module","Magento_Catalog"
"System Properties","Propiedades de sistema","module","Magento_Catalog"
"Data Type for Saving in Database","Tipo de datos para guardar en la base de datos","module","Magento_Catalog"
"Text","Texto","module","Magento_CheckoutAgreements"
"Static","Estático","module","Magento_Paypal"
"Datetime","Fecha/hora","module","Magento_Catalog"
"Integer","Entero","module","Magento_Catalog"
"Globally Editable","Editable globalmente","module","Magento_Catalog"
"Attribute Information","Información de atributo","module","Magento_Rma"
"Properties","Propiedades","module","Magento_Rma"
"Manage Labels","Administrar etiquetas","module","Magento_Catalog"
"Web Site","Sitio web","module","Magento_Newsletter"
"Searchable","Buscable","module","Magento_ConfigurableProduct"
"Delete Selected Group","Eliminar grupo seleccionado","module","Magento_Catalog"
"Add New","Agregar nuevo","module","Magento_Backend"
"Back","Volver","module","Magento_Invitation"
"Delete","Borrar","module","Magento_Bundle"
"You are about to delete all products in this attribute set. Are you sure you want to do that?","Estás a punto de borrar todos los productos en este conjunto de atributos. ¿Está seguro de que desea hacerlo?","module","Magento_Catalog"
"New Set Name","Nuevo nombre de conjunto","module","Magento_Catalog"
"Edit Attribute Set '%1'","Editar el conjunto de atributos ""%1""","module","Magento_Catalog"
"Empty","Vacío","module","Magento_Theme"
"Add Attribute","Añadir atributo","module","Magento_GiftRegistry"
"Add New Group","Nuevo grupo","module","Magento_Catalog"
"Add Group","Añadir grupo","module","Magento_Catalog"
"Edit Attribute Set Name","Editar nombre del conjunto de atributos","module","Magento_Catalog"
"For internal use","Para uso interno","module","Magento_Catalog"
"Based On","Basado en","module","Magento_CustomerCustomAttributes"
"Add New Attribute Set","Nuevo conjunto de atributos","module","Magento_Catalog"
"Add Attribute Set","Añadir el conjunto de atributos","module","Magento_Catalog"
"Attribute Sets","Conjunto de atributos","module","Magento_Catalog"
"Close Window","Cerrar ventana","module","Magento_Rma"
"New Product","Añadir artículo","module","Magento_Catalog"
"Save & Edit","Guardar y editar","module","Magento_Catalog"
"Save & New","Guardar y nuevo","module","Magento_Catalog"
"Save & Duplicate","Guardar y Duplicar","module","Magento_Catalog"
"Save & Close","Guardar y cerrar","module","Magento_Catalog"
"Attributes","Atributos","module","Magento_Support"
"Change","Cambio","module","Magento_Multishipping"
"Advanced Inventory","Inventario avanzado","module","Magento_ScalableInventory"
"Websites","Sitios web","module","Magento_GiftWrapping"
"Products Information","Información de artículos","module","Magento_Catalog"
"Category Name","Nombre de categoría","module","Magento_Catalog"
"Parent Category","Categoría principal","module","Magento_Catalog"
"We saved the price alert subscription.","Se guardo la suscripción a alertas de precio.","module","Magento_Catalog"
"We saved the stock notification.","Se guardo la suscripción a notificación de stock.","module","Magento_Catalog"
"There are no customers for this alert.","No hay clientes para esta alerta.","module","Magento_Catalog"
"First Name","Nombre","module","Magento_Invitation"
"Last Name","Apellidos","module","Magento_Invitation"
"Email","Correo electrónico","module","Magento_Invitation"
"Subscribe Date","Fecha de suscripción","module","Magento_Catalog"
"Last Notified","Última notificación","module","Magento_Catalog"
"Send Count","Cantidad de envíos","module","Magento_Catalog"
"New Attribute","Neues Merkmal","module","Magento_GiftRegistry"
"Type","Tipo","module","Magento_BraintreeTwo"
"Attribute Set","Conjunto de atributos","module","Magento_TargetRule"
"Status","Estatus","module","Magento_Invitation"
"Visibility","Visibilidad","module","Magento_Banner"
"Add New Option","Nueva opción","module","Magento_GiftRegistry"
"Import Options","Opciones de importación","module","Magento_Catalog"
"Use Default","Usar predeterminado","module","Magento_Banner"
"Import","Importar","module","Magento_CurrencySymbol"
"Add New Row","Agregar nueva fila","module","Magento_Catalog"
"Delete Row","Eliminar fila","module","Magento_Catalog"
"Tier Pricing","Nivel de precios","module","Magento_Sales"
"Default Price","Precio predeterminado","module","Magento_Catalog"
"All Websites","Todos sitios web","module","Magento_MultipleWishlist"
"ALL GROUPS","TODOS LOS GRUPOS","module","Magento_CatalogInventory"
"Add Price","Agregar precio","module","Magento_Catalog"
"Default Values","Valores (predeterminado)","module","Magento_CustomerCustomAttributes"
"Related Products","Artículos relacionados","module","Magento_TargetRule"
"Up-sells","Ventas ampliadas","module","Magento_TargetRule"
"Cross-sells","Ventas cruzadas","module","Magento_TargetRule"
"Size for %1","Tamaño de %1","module","Magento_Catalog"
"Watermark File for %1","Archivo de marca de agua para %1","module","Magento_Catalog"
"Position of Watermark for %1","Posición de la marca de agua para %1","module","Magento_Catalog"
"Name in %1","Nombre en %1","module","Magento_Catalog"
"Quantity","Cantidad","module","Magento_Bundle"
"Edit","Editar","module","Magento_MultipleWishlist"
"Are you sure?","¿Seguro que quiere continuar?","module","Magento_Rma"
"Change Status","Cambiar Estado","module","Magento_ScheduledImportExport"
"Update Attributes","Actualizar atributos","module","Magento_Catalog"
"Images and Videos","Imágenes y vídeos","module","Magento_ProductVideo"
"Click here or drag and drop to add images.","Haga clic aquí o arrastrar y soltar para añadir imágenes.","module","Magento_ProductVideo"
"Delete image","Eliminar imagen","module","Magento_ProductVideo"
"Make Base","Hacer Base","module","Magento_ProductVideo"
"Hidden","Oculto","module","Magento_ConfigurableProduct"
"start typing to search category","comienza a escribir para buscar categoría","module","Magento_Catalog"
"New Category","Nueva categoría","module","Magento_Catalog"
"Images (.gif, .jpg, .png)","Imágenes (.gif, .jpg, .png)","module","Magento_Backend"
"Add New Images","Agregar nuevas imágenes","module","Magento_Catalog"
"Inc. Tax","Impuestos incluídos","module","Magento_Catalog"
"Does this have a weight?","¿Esto tiene un peso?","module","Magento_Catalog"
"Product","Producto","module","Magento_Bundle"
"Notify Low Stock RSS","RSS de notificación de bajas cantidades en inventario","module","Magento_Catalog"
"Low Stock Products","Artículos con baja cantidad en inventario","module","Magento_Catalog"
"%1 has reached a quantity of %2.","%1 ha alcanzado una cantidad de %2.","module","Magento_Catalog"
"Home","Página de inicio","module","Magento_Cms"
"Go to Home Page","Ir a la página de inicio","module","Magento_Cms"
"Subscribe to RSS Feed","Suscribirse a las noticias por RSS","module","Magento_Catalog"
"Products Comparison List","Lista de Comparación de artículos","module","Magento_Catalog"
"AM","a la mañana","module","Magento_Catalog"
"PM","a la tarde","module","Magento_Catalog"
"-- Please Select --","--Seleccione--","module","Magento_Store"
"New Products from %1","Nuevos artículos de %1","module","Magento_Catalog"
"New Products","Nuevos artículos","module","Magento_Catalog"
"%1 - Special Products","%1 - artículos especiales","module","Magento_Catalog"
"Special Expires On: %1","Especial expira en: %1","module","Magento_Catalog"
"Price: %1","Precio: %1","module","Magento_Catalog"
"Special Price: %1","Precio especial: %1","module","Magento_Catalog"
"Special Products","Artículos especiales","module","Magento_Catalog"
"You deleted the category.","Ha eliminado la categoría.","module","Magento_Catalog"
"Something went wrong while trying to delete the category.","Algo salió mal al intentar borrar la categoría.","module","Magento_Catalog"
"Categories","Categorías","module","Magento_Widget"
"Manage Catalog Categories","Gestionar categorías del catálogo","module","Magento_Catalog"
"Manage Categories","Gestionar categorías","module","Magento_Catalog"
"Category is not available for requested store.","La categoría no está disponible para la tienda solicitada.","module","Magento_Catalog"
"There was a category move error.","Hubo un error al mover la categoría.","module","Magento_Catalog"
"There was a category move error. %1","Al mover la categoría se ha producido un error. %1","module","Magento_Catalog"
"You moved the category","Se movió la categoría","module","Magento_Catalog"
"Attribute ""%1"" is required.","El atributo ""%1"" es requerido.","module","Magento_Catalog"
"Something went wrong while saving the category.","Algo salió mal al guardar la categoría.","module","Magento_Catalog"
"You saved the category.","Se guardó la categoría.","module","Magento_Catalog"
"Please select products for attributes update.","Por favor, seleccione productos para la actualización de atributos.","module","Magento_Catalog"
"Please make sure to define SKU values for all processed products.","Por favor, asegúrese de definir valores de SKU para todos los productos procesados.","module","Magento_Catalog"
"A total of %1 record(s) were updated.","Un total de %1 registro(s) fueron actualizados.","module","Magento_Catalog"
"Something went wrong while updating the product(s) attributes.","Algo salió mal al actualizar los atributos del producto.","module","Magento_Catalog"
"Catalog","Catálogo","module","Magento_SalesRule"
"Manage Product Attributes","Gestionar atributos del artículo","module","Magento_Catalog"
"We can't delete the attribute.","No se puede eliminar el atributo.","module","Magento_Catalog"
"You deleted the product attribute.","Se ha eliminado el atributo del producto.","module","Magento_Catalog"
"We can't find an attribute to delete.","No podemos encontrar un atributo a eliminar.","module","Magento_Catalog"
"This attribute no longer exists.","Este atributo ya no existe.","module","Magento_Catalog"
"This attribute cannot be edited.","No se puede editar este atributo.","module","Magento_Catalog"
"Edit Product Attribute","Editar atributo del artículo","module","Magento_Catalog"
"An attribute set named '%1' already exists.","Un conjunto de atributos denominado '%1' ya existe.","module","Magento_Catalog"
"Something went wrong while saving the attribute.","Algo salió mal al guardar el atributo.","module","Magento_Catalog"
"We can't update the attribute.","No se puede actualizar el atributo.","module","Magento_Catalog"
"You saved the product attribute.","Se guardo el atributo del producto.","module","Magento_Catalog"
"An attribute with this code already exists.","Ya existe un atributo con este código.","module","Magento_Catalog"
"An attribute with the same code (%1) already exists.","Ya existe un atributo con el mismo código (%1).","module","Magento_Catalog"
"You duplicated the product.","Se duplico el producto.","module","Magento_Catalog"
"This product no longer exists.","Este artículo ya no existe.","module","Magento_Catalog"
"Products","Productos","module","Magento_Reports"
"A group with the same name already exists.","Ya existe un grupo con el mismo nombre.","module","Magento_Catalog"
"Something went wrong while saving this group.","Algo salió mal al guardar este grupo.","module","Magento_Catalog"
"A total of %1 record(s) have been deleted.","Se ha(n) eliminado un total de %1 registro(s).","module","Magento_VersionsCms"
"A total of %1 record(s) have been updated.","Se han actualizado un total de %1 registro(s).","module","Magento_Catalog"
"Something went wrong while updating the product(s) status.","Algo salió mal al actualizar el estado del producto(s).","module","Magento_Catalog"
"Unable to save product","No se puede guardar el producto","module","Magento_Catalog"
"You saved the product.","Se guardo el producto.","module","Magento_Catalog"
"SKU for product %1 has been changed to %2.","SKU de producto %1 se ha cambiado a %2.","module","Magento_Catalog"
"The image cannot be removed as it has been assigned to the other image role","La imagen no se puede eliminar, ya que se ha asignado a la otra función de imagen","module","Magento_Catalog"
"New Attribute Set","Nuevo conjunto de atributos","module","Magento_Catalog"
"The attribute set has been removed.","Die Merkmalgruppe wurde entfernt.","module","Magento_Catalog"
"We can't delete this set right now.","No se puede eliminar este conjunto en este momento.","module","Magento_Catalog"
"New Set","Nuevo conjunto","module","Magento_Catalog"
"Manage Product Sets","Gestionar conjuntos de artículos","module","Magento_Catalog"
"Manage Attribute Sets","Gestionar conjuntos de atributos","module","Magento_Catalog"
"This attribute set no longer exists.","Este conjunto de atributos ya no existe.","module","Magento_Catalog"
"You saved the attribute set.","Se guardo el conjunto de atributos.","module","Magento_Catalog"
"Something went wrong while saving the attribute set.","Algo salió mal al guardar el conjunto de atributos.","module","Magento_Catalog"
"You added product %1 to the comparison list.","Había añadido el producto %1 a la lista de comparación.","module","Magento_Catalog"
"You cleared the comparison list.","Se a borrado la lista de comparación.","module","Magento_Catalog"
"Something went wrong  clearing the comparison list.","Algo salió mal al borrar la lista de comparación.","module","Magento_Catalog"
"You removed product %1 from the comparison list.","Se quito el producto %1 de la lista de comparación.","module","Magento_Catalog"
"1 item","1 artículo","module","Magento_Wishlist"
"%1 items","%1 artítulos","module","Magento_Wishlist"
"Invalid attribute %1","Atributo %1 inválido","module","Magento_Tax"
"Grid","Parrilla","module","Magento_CatalogSearch"
"List","Lista","module","Magento_CatalogSearch"
"Product is not loaded","El artículo no se ha cargado","module","Magento_Catalog"
"Bad controller interface for showing product","Interfaz de controlador invalida para mostrar el producto","module","Magento_Catalog"
"Make sure the To Date is later than or the same as the From Date.","Asegúrese de que la fecha de termino es posterior o igual a la fecha de inicio.","module","Magento_Catalog"
"Sorry, but we can't find the new parent category you selected.","Lo sentimos, no podemos encontrar la nueva categoría principal que ha seleccionado.","module","Magento_Catalog"
"Sorry, but we can't find the new category you selected.","Lo sentimos, no podemos encontrar la nueva categoría que ha seleccionado.","module","Magento_Catalog"
"We can't move the category because the parent category name matches the child category name.","Nos no podemos mover la categoría porque el nombre de la categoría de principal coincide con el nombre de la subcategoría.","module","Magento_Catalog"
"Can't delete root category.","No se puede eliminar la categoría raíz.","module","Magento_Catalog"
"The value of attribute ""%1"" must be unique.","El valor del atributo ""%1"" debe ser único.","module","Magento_Catalog"
"Default Product Listing Sort by does not exist in Available Product Listing Sort By.","El orden predeterminado del listado de artículos no existe en los listados de artículos disponibles.","module","Magento_Catalog"
"No layout updates","No hay actualizaciones de diseño","module","Magento_Catalog"
"Products only","Sólo artículos","module","Magento_Catalog"
"Static block only","Solo bloque estático","module","Magento_Catalog"
"Static block and products","Bloque y artículos estáticos","module","Magento_Catalog"
"Please select a static block.","Por favor, seleccione un bloque estático.","module","Magento_Catalog"
"Could not save product ""%1"" with position %2 to category %3","No se puede guardar el producto ""%1"" con la posición %2 en la categoría %3","module","Magento_Catalog"
"Category does not contain specified product","La categoría no contiene el producto especificado","module","Magento_Catalog"
